iso3,hazard,rp,income_cat,di
CRI,all_hazards,5000.0,0.2,244.9975128796394
CRI,all_hazards,5000.0,0.4,801.7831116675821
CRI,all_hazards,5000.0,0.6,1035.3745640458242
CRI,all_hazards,5000.0,0.8,1419.1006733774561
CRI,all_hazards,5000.0,1.0,2892.972455581235
CRI,all_hazards,5000.0,tot,1278.8456635103473
CRI,all_hazards,AAL,0.2,3.041813847634708
CRI,all_hazards,AAL,0.4,8.903369520579563
CRI,all_hazards,AAL,0.6,11.409059267968619
CRI,all_hazards,AAL,0.8,15.993081368630719
CRI,all_hazards,AAL,1.0,34.06898290616963
CRI,all_hazards,AAL,tot,14.683261382196648
CYP,Earthquake,10.0,0.2,49.89517483032191
CYP,Earthquake,10.0,0.4,35.64273872610644
CYP,Earthquake,10.0,0.6,49.119491821384216
CYP,Earthquake,10.0,0.8,71.80636886915597
CYP,Earthquake,10.0,1.0,57.88268531580786
CYP,Earthquake,10.0,tot,52.86929191255528
CYP,Earthquake,25.0,0.2,124.55371310049118
CYP,Earthquake,25.0,0.4,88.97524597327008
CYP,Earthquake,25.0,0.6,122.6173695706663
CYP,Earthquake,25.0,0.8,179.25079724305627
CYP,Earthquake,25.0,1.0,144.49299766617486
CYP,Earthquake,25.0,tot,131.97802471073175
CYP,Earthquake,50.0,0.2,248.49594586824128
CYP,Earthquake,50.0,0.4,177.51367949302772
CYP,Earthquake,50.0,0.6,244.63276503651824
CYP,Earthquake,50.0,0.8,357.6215858985414
CYP,Earthquake,50.0,1.0,288.2766256628917
CYP,Earthquake,50.0,tot,263.30812039184406
CYP,Earthquake,100.0,0.2,494.5652621194974
CYP,Earthquake,100.0,0.4,353.2938902545126
CYP,Earthquake,100.0,0.6,486.87662545389503
CYP,Earthquake,100.0,0.8,711.7509010118091
CYP,Earthquake,100.0,1.0,573.7381526919853
CYP,Earthquake,100.0,tot,524.0449663063398
CYP,Earthquake,250.0,0.2,1218.887783954998
CYP,Earthquake,250.0,0.4,870.7154342617666
CYP,Earthquake,250.0,0.6,1199.9386461469587
CYP,Earthquake,250.0,0.8,1754.1557098942376
CYP,Earthquake,250.0,1.0,1414.0144467651583
CYP,Earthquake,250.0,tot,1291.5424042046238
CYP,Earthquake,500.0,0.2,2098.9719793173863
CYP,Earthquake,500.0,0.4,1499.4057061959145
CYP,Earthquake,500.0,0.6,2066.3408299902158
CYP,Earthquake,500.0,0.8,3020.7240821469604
CYP,Earthquake,500.0,1.0,2434.9876511844877
CYP,Earthquake,500.0,tot,2224.086049766993
CYP,Earthquake,1000.0,0.2,2759.7323887532743
CYP,Earthquake,1000.0,0.4,1971.421501594347
CYP,Earthquake,1000.0,0.6,2716.8288909611206
CYP,Earthquake,1000.0,0.8,3971.653823458415
CYP,Earthquake,1000.0,1.0,3201.526439325546
CYP,Earthquake,1000.0,tot,2924.232608818541
CYP,Earthquake,2500.0,0.2,3906.071598922025
CYP,Earthquake,2500.0,0.4,2790.3116868373772
CYP,Earthquake,2500.0,0.6,3845.3468218011353
CYP,Earthquake,2500.0,0.8,5621.401648863978
CYP,Earthquake,2500.0,1.0,4531.378313640354
CYP,Earthquake,2500.0,tot,4138.902014012974
CYP,Earthquake,5000.0,0.2,5026.954185599606
CYP,Earthquake,5000.0,0.4,3591.0168715662244
CYP,Earthquake,5000.0,0.6,4948.803884258044
CYP,Earthquake,5000.0,0.8,7234.513713341025
CYP,Earthquake,5000.0,1.0,5831.698319758417
CYP,Earthquake,5000.0,tot,5326.597394904663
CYP,Earthquake,AAL,0.2,37.44430993102067
CYP,Earthquake,AAL,0.4,26.748433294188036
CYP,Earthquake,AAL,0.6,36.86219121726388
CYP,Earthquake,AAL,0.8,53.88777452131275
CYP,Earthquake,AAL,1.0,43.43861337244353
CYP,Earthquake,AAL,tot,39.67626446724577
CYP,Flood,10.0,0.2,0.4882001608838203
CYP,Flood,10.0,0.4,0.35442380309103644
CYP,Flood,10.0,0.6,0.4803885338674068
CYP,Flood,10.0,0.8,0.6734513714399041
CYP,Flood,10.0,1.0,1.459529552342524
CYP,Flood,10.0,tot,0.6911986843249384
CYP,Flood,25.0,0.2,1.008586358830722
CYP,Flood,25.0,0.4,0.7322140418704082
CYP,Flood,25.0,0.6,0.9924481002222761
CYP,Flood,25.0,0.8,1.3913020129703941
CYP,Flood,25.0,1.0,3.01528289982128
CYP,Flood,25.0,tot,1.4279666827430162
CYP,Flood,50.0,0.2,1.1862933892993468
CYP,Flood,50.0,0.4,0.8612258829576407
CYP,Flood,50.0,0.6,1.1673116637045273
CYP,Flood,50.0,0.8,1.6364413082277935
CYP,Flood,50.0,1.0,3.5465581500351258
CYP,Flood,50.0,tot,1.679566078844887
CYP,Flood,100.0,0.2,1.5214026630230135
CYP,Flood,100.0,0.4,1.1045086853008412
CYP,Flood,100.0,0.6,1.4970588977038906
CYP,Flood,100.0,0.8,2.098710307817779
CYP,Flood,100.0,1.0,4.548405194448792
CYP,Flood,100.0,tot,2.1540171496588636
CYP,Flood,250.0,0.2,1.5239372838103737
CYP,Flood,250.0,0.4,1.1063487705995088
CYP,Flood,250.0,0.6,1.4995529623550472
CYP,Flood,250.0,0.8,2.102206709462212
CYP,Flood,250.0,1.0,4.555982729729477
CYP,Flood,250.0,tot,2.157605691191324
CYP,Flood,500.0,0.2,1.5239372838103737
CYP,Flood,500.0,0.4,1.1063487705995088
CYP,Flood,500.0,0.6,1.4995529623550472
CYP,Flood,500.0,0.8,2.102206709462212
CYP,Flood,500.0,1.0,4.555982729729477
CYP,Flood,500.0,tot,2.157605691191324
CYP,Flood,1000.0,0.2,1.5239372838103737
CYP,Flood,1000.0,0.4,1.1063487705995088
CYP,Flood,1000.0,0.6,1.4995529623550472
CYP,Flood,1000.0,0.8,2.102206709462212
CYP,Flood,1000.0,1.0,4.555982729729477
CYP,Flood,1000.0,tot,2.157605691191324
CYP,Flood,2500.0,0.2,1.5239372838103737
CYP,Flood,2500.0,0.4,1.1063487705995088
CYP,Flood,2500.0,0.6,1.4995529623550472
CYP,Flood,2500.0,0.8,2.102206709462212
CYP,Flood,2500.0,1.0,4.555982729729477
CYP,Flood,2500.0,tot,2.157605691191324
CYP,Flood,5000.0,0.2,1.5239372838103737
CYP,Flood,5000.0,0.4,1.1063487705995088
CYP,Flood,5000.0,0.6,1.4995529623550472
CYP,Flood,5000.0,0.8,2.102206709462212
CYP,Flood,5000.0,1.0,4.555982729729477
CYP,Flood,5000.0,tot,2.157605691191324
CYP,Flood,AAL,0.2,0.07776565022035378
CYP,Flood,AAL,0.4,0.056456346616207256
CYP,Flood,AAL,0.6,0.07652133220720417
CYP,Flood,AAL,0.8,0.10727440912145926
CYP,Flood,AAL,1.0,0.23248919961079012
CYP,Flood,AAL,tot,0.1101013875552029
CYP,Tsunami,10.0,0.2,11.071714904275462
CYP,Tsunami,10.0,0.4,7.895548467071087
CYP,Tsunami,10.0,0.6,10.6754349964713
CYP,Tsunami,10.0,0.8,14.960168748195105
CYP,Tsunami,10.0,1.0,32.335701585651584
CYP,Tsunami,10.0,tot,15.387713740332908
CYP,Tsunami,25.0,0.2,24.8725635753403
CYP,Tsunami,25.0,0.4,17.737318284231314
CYP,Tsunami,25.0,0.6,23.982322335775134
CYP,Tsunami,25.0,0.8,33.60795969769858
CYP,Tsunami,25.0,1.0,72.64202523240367
CYP,Tsunami,25.0,tot,34.5684378250898
CYP,Tsunami,50.0,0.2,45.525233156121864
CYP,Tsunami,50.0,0.4,32.46531255244539
CYP,Tsunami,50.0,0.6,43.895789537509046
CYP,Tsunami,50.0,0.8,61.51397287637063
CYP,Tsunami,50.0,1.0,132.95956106899985
CYP,Tsunami,50.0,tot,63.271973838289355
CYP,Tsunami,100.0,0.2,82.68073600048557
CYP,Tsunami,100.0,0.4,58.96193715508667
CYP,Tsunami,100.0,0.6,79.7214189730196
CYP,Tsunami,100.0,0.8,111.71871507588884
CYP,Tsunami,100.0,1.0,241.47475159077206
CYP,Tsunami,100.0,tot,114.91151175905054
CYP,Tsunami,250.0,0.2,180.6281720340669
CYP,Tsunami,250.0,0.4,128.81098358689388
CYP,Tsunami,250.0,0.6,174.16311075138412
CYP,Tsunami,250.0,0.8,244.06588840759784
CYP,Tsunami,250.0,1.0,527.5369461148164
CYP,Tsunami,250.0,tot,251.04102017895184
CYP,Tsunami,500.0,0.2,325.35063811758147
CYP,Tsunami,500.0,0.4,232.01660756797784
CYP,Tsunami,500.0,0.6,313.7056561078355
CYP,Tsunami,500.0,0.8,439.61576780597716
CYP,Tsunami,500.0,1.0,950.2088191242123
CYP,Tsunami,500.0,tot,452.1794977447169
CYP,Tsunami,1000.0,0.2,583.513555740825
CYP,Tsunami,1000.0,0.4,416.1197791288364
CYP,Tsunami,1000.0,0.6,562.6283812153964
CYP,Tsunami,1000.0,0.8,788.4470776402517
CYP,Tsunami,1000.0,1.0,1704.1912994283973
CYP,Tsunami,1000.0,tot,810.9800186307414
CYP,Tsunami,2500.0,0.2,1253.4301614734964
CYP,Tsunami,2500.0,0.4,893.8559812609351
CYP,Tsunami,2500.0,0.6,1208.5672659670247
CYP,Tsunami,2500.0,0.8,1693.642483738419
CYP,Tsunami,2500.0,1.0,3660.728623369007
CYP,Tsunami,2500.0,tot,1742.0449031617766
CYP,Tsunami,5000.0,0.2,2211.7948097661097
CYP,Tsunami,5000.0,0.4,1577.292521593062
CYP,Tsunami,5000.0,0.6,2132.6300325952416
CYP,Tsunami,5000.0,0.8,2988.590645312332
CYP,Tsunami,5000.0,1.0,6459.698208962409
CYP,Tsunami,5000.0,tot,3074.001243645831
CYP,Tsunami,AAL,0.2,7.727981353767212
CYP,Tsunami,AAL,0.4,5.511038882307881
CYP,Tsunami,AAL,0.6,7.451380685771187
CYP,Tsunami,AAL,0.8,10.442095568286112
CYP,Tsunami,AAL,1.0,22.570098767481813
CYP,Tsunami,AAL,tot,10.740519051522842
CYP,all_hazards,10.0,0.2,61.455089895481194
CYP,all_hazards,10.0,0.4,43.89271099626856
CYP,all_hazards,10.0,0.6,60.275315351722924
CYP,all_hazards,10.0,0.8,87.43998898879099
CYP,all_hazards,10.0,1.0,91.67791645380197
CYP,all_hazards,10.0,tot,68.94820433721313
CYP,all_hazards,25.0,0.2,150.43486303466221
CYP,all_hazards,25.0,0.4,107.44477829937179
CYP,all_hazards,25.0,0.6,147.5921400066637
CYP,all_hazards,25.0,0.8,214.25005895372524
CYP,all_hazards,25.0,1.0,220.1503057983998
CYP,all_hazards,25.0,tot,167.97442921856455
CYP,all_hazards,50.0,0.2,295.20747241366246
CYP,all_hazards,50.0,0.4,210.84021792843075
CYP,all_hazards,50.0,0.6,289.6958662377318
CYP,all_hazards,50.0,0.8,420.77200008313986
CYP,all_hazards,50.0,1.0,424.7827448819267
CYP,all_hazards,50.0,tot,328.25966030897837
CYP,all_hazards,100.0,0.2,578.767400783006
CYP,all_hazards,100.0,0.4,413.3603360949001
CYP,all_hazards,100.0,0.6,568.0951033246185
CYP,all_hazards,100.0,0.8,825.5683263955157
CYP,all_hazards,100.0,1.0,819.7613094772062
CYP,all_hazards,100.0,tot,641.1104952150492
CYP,all_hazards,250.0,0.2,1401.0398932728754
CYP,all_hazards,250.0,0.4,1000.63276661926
CYP,all_hazards,250.0,0.6,1375.601309860698
CYP,all_hazards,250.0,0.8,2000.3238050112977
CYP,all_hazards,250.0,1.0,1946.1073756097041
CYP,all_hazards,250.0,tot,1544.741030074767
CYP,all_hazards,500.0,0.2,2425.846554718778
CYP,all_hazards,500.0,0.4,1732.5286625344918
CYP,all_hazards,500.0,0.6,2381.546039060406
CYP,all_hazards,500.0,0.8,3462.4420566624
CYP,all_hazards,500.0,1.0,3389.7524530384294
CYP,all_hazards,500.0,tot,2678.423153202901
CYP,all_hazards,1000.0,0.2,3344.7698817779096
CYP,all_hazards,1000.0,0.4,2388.647629493783
CYP,all_hazards,1000.0,0.6,3280.956825138872
CYP,all_hazards,1000.0,0.8,4762.203107808129
CYP,all_hazards,1000.0,1.0,4910.2737214836725
CYP,all_hazards,1000.0,tot,3737.3702331404734
CYP,all_hazards,2500.0,0.2,5161.025697679332
CYP,all_hazards,2500.0,0.4,3685.274016868912
CYP,all_hazards,2500.0,0.6,5055.413640730515
CYP,all_hazards,2500.0,0.8,7317.146339311859
CYP,all_hazards,2500.0,1.0,8196.66291973909
CYP,all_hazards,2500.0,tot,5883.104522865941
CYP,all_hazards,5000.0,0.2,7240.272932649526
CYP,all_hazards,5000.0,0.4,5169.415741929886
CYP,all_hazards,5000.0,0.6,7082.93346981564
CYP,all_hazards,5000.0,0.8,10225.20656536282
CYP,all_hazards,5000.0,1.0,12295.952511450556
CYP,all_hazards,5000.0,tot,8402.756244241686
CYP,all_hazards,AAL,0.2,45.25005693500823
CYP,all_hazards,AAL,0.4,32.31592852311213
CYP,all_hazards,AAL,0.6,44.39009323524227
CYP,all_hazards,AAL,0.8,64.43714449872031
CYP,all_hazards,AAL,1.0,66.24120133953613
CYP,all_hazards,AAL,tot,50.526884906323815
CZE,Earthquake,10.0,0.2,12.247686025907358
CZE,Earthquake,10.0,0.4,8.895760978980785
CZE,Earthquake,10.0,0.6,11.708913538796605
CZE,Earthquake,10.0,0.8,13.104344020632158
CZE,Earthquake,10.0,1.0,8.60116925249523
CZE,Earthquake,10.0,tot,10.911574763362427
CZE,Earthquake,25.0,0.2,30.603099749161554
CZE,Earthquake,25.0,0.4,22.227697542914264
CZE,Earthquake,25.0,0.6,29.25687743987972
CZE,Earthquake,25.0,0.8,32.74361755865004
CZE,Earthquake,25.0,1.0,21.491605845931872
CZE,Earthquake,25.0,tot,27.26457962730749
CZE,Earthquake,50.0,0.2,61.174418449874956
CZE,Earthquake,50.0,0.4,44.43231181850302
CZE,Earthquake,50.0,0.6,58.48337187127413
CZE,Earthquake,50.0,0.8,65.45323116003676
CZE,Earthquake,50.0,1.0,42.960892849256055
CZE,Earthquake,50.0,tot,54.50084522978898
CZE,Earthquake,100.0,0.2,122.22191086043112
CZE,Earthquake,100.0,0.4,88.77243449161135
CZE,Earthquake,100.0,0.6,116.8454011463171
CZE,Earthquake,100.0,0.8,130.7706585053044
CZE,Earthquake,100.0,1.0,85.83264948580823
CZE,Earthquake,100.0,tot,108.88861089789444
CZE,Earthquake,250.0,0.2,304.6067737467762
CZE,Earthquake,250.0,0.4,221.2425307195156
CZE,Earthquake,250.0,0.6,291.2072018819197
CZE,Earthquake,250.0,0.8,325.9123352565603
CZE,Earthquake,250.0,1.0,213.9158703864979
CZE,Earthquake,250.0,tot,271.3769423982539
CZE,Earthquake,500.0,0.2,565.4946965618904
CZE,Earthquake,500.0,0.4,410.73110829709896
CZE,Earthquake,500.0,0.6,540.6187335865051
CZE,Earthquake,500.0,0.8,605.0479274137808
CZE,Earthquake,500.0,1.0,397.1293504935238
CZE,Earthquake,500.0,tot,503.80436327055975
CZE,Earthquake,1000.0,0.2,826.7204898985422
CZE,Earthquake,1000.0,0.4,600.4650885895365
CZE,Earthquake,1000.0,0.6,790.3532729772463
CZE,Earthquake,1000.0,0.8,884.5450222694946
CZE,Earthquake,1000.0,1.0,580.5801065672114
CZE,Earthquake,1000.0,tot,736.5327960604061
CZE,Earthquake,2500.0,0.2,1354.8377011904333
CZE,Earthquake,2500.0,0.4,984.0481156691748
CZE,Earthquake,2500.0,0.6,1295.2387470404165
CZE,Earthquake,2500.0,0.8,1449.6011157508833
CZE,Earthquake,2500.0,1.0,951.4604108033543
CZE,Earthquake,2500.0,tot,1207.0372180908523
CZE,Earthquake,5000.0,0.2,1956.7852205671961
CZE,Earthquake,5000.0,0.4,1421.2557027137118
CZE,Earthquake,5000.0,0.6,1870.7067533533416
CZE,Earthquake,5000.0,0.8,2093.651539610015
CZE,Earthquake,5000.0,1.0,1374.1894458494282
CZE,Earthquake,5000.0,tot,1743.3177324187386
CZE,Earthquake,AAL,0.2,9.793499517951835
CZE,Earthquake,AAL,0.4,7.1132318933697105
CZE,Earthquake,AAL,0.6,9.36268604986946
CZE,Earthquake,AAL,0.8,10.478500720680252
CZE,Earthquake,AAL,1.0,6.877670341152702
CZE,Earthquake,AAL,tot,8.725117704604791
CZE,Flood,10.0,0.2,62.16456501913977
CZE,Flood,10.0,0.4,60.28080754976257
CZE,Flood,10.0,0.6,55.595904857317365
CZE,Flood,10.0,0.8,71.96091748569712
CZE,Flood,10.0,1.0,130.50373657368115
CZE,Flood,10.0,tot,76.1011862971196
CZE,Flood,25.0,0.2,126.77308894429055
CZE,Flood,25.0,0.4,122.9315153220646
CZE,Flood,25.0,0.6,113.37752607526612
CZE,Flood,25.0,0.8,146.7509310186345
CZE,Flood,25.0,1.0,266.1381415461394
CZE,Flood,25.0,tot,155.19424058127905
CZE,Flood,50.0,0.2,175.48456718395374
CZE,Flood,50.0,0.4,170.16690166033737
CZE,Flood,50.0,0.6,156.9418735268716
CZE,Flood,50.0,0.8,203.1387246938846
CZE,Flood,50.0,1.0,368.3994526700373
CZE,Flood,50.0,tot,214.82630394701692
CZE,Flood,100.0,0.2,194.15260225033947
CZE,Flood,100.0,0.4,188.26924386803483
CZE,Flood,100.0,0.6,173.63733823581615
CZE,Flood,100.0,0.8,224.7486069574989
CZE,Flood,100.0,1.0,407.58975875360755
CZE,Flood,100.0,tot,237.67951001305937
CZE,Flood,250.0,0.2,203.0726653277934
CZE,Flood,250.0,0.4,196.919004475837
CZE,Flood,250.0,0.6,181.61485690779082
CZE,Flood,250.0,0.8,235.0743596252158
CZE,Flood,250.0,1.0,426.3158861176805
CZE,Flood,250.0,tot,248.5993544908635
CZE,Flood,500.0,0.2,210.42910763802217
CZE,Flood,500.0,0.4,204.05252633056793
CZE,Flood,500.0,0.6,188.19397584221792
CZE,Flood,500.0,0.8,243.59008458704446
CZE,Flood,500.0,1.0,441.75946251973727
CZE,Flood,500.0,tot,257.60503138351794
CZE,Flood,1000.0,0.2,218.85455398246881
CZE,Flood,1000.0,0.4,212.22265845413295
CZE,Flood,1000.0,0.6,195.7291417876721
CZE,Flood,1000.0,0.8,253.3432751544695
CZE,Flood,1000.0,1.0,459.44722772669263
CZE,Flood,1000.0,tot,267.9193714210872
CZE,Flood,2500.0,0.2,231.87499877854918
CZE,Flood,2500.0,0.4,224.84854792546417
CZE,Flood,2500.0,0.6,207.37377261329027
CZE,Flood,2500.0,0.8,268.41557805419353
CZE,Flood,2500.0,1.0,486.78139627138
CZE,Flood,2500.0,tot,283.85885872857546
CZE,Flood,5000.0,0.2,243.3844489059746
CZE,Flood,5000.0,0.4,236.00923002661324
CZE,Flood,5000.0,0.6,217.66706902817336
CZE,Flood,5000.0,0.8,281.7387725568863
CZE,Flood,5000.0,1.0,510.9434932324838
CZE,Flood,5000.0,tot,297.9486027500262
CZE,Flood,AAL,0.2,2.3346505693024504
CZE,Flood,AAL,0.4,2.2639042293747043
CZE,Flood,AAL,0.6,2.087958162114721
CZE,Flood,AAL,0.8,2.702562093433588
CZE,Flood,AAL,1.0,4.901194479428061
CZE,Flood,AAL,tot,2.858053906730705
CZE,all_hazards,10.0,0.2,74.41225104504713
CZE,all_hazards,10.0,0.4,69.17656852874336
CZE,all_hazards,10.0,0.6,67.30481839611397
CZE,all_hazards,10.0,0.8,85.06526150632928
CZE,all_hazards,10.0,1.0,139.10490582617638
CZE,all_hazards,10.0,tot,87.01276106048202
CZE,all_hazards,25.0,0.2,157.3761886934521
CZE,all_hazards,25.0,0.4,145.15921286497885
CZE,all_hazards,25.0,0.6,142.63440351514583
CZE,all_hazards,25.0,0.8,179.49454857728455
CZE,all_hazards,25.0,1.0,287.6297473920713
CZE,all_hazards,25.0,tot,182.45882020858653
CZE,all_hazards,50.0,0.2,236.6589856338287
CZE,all_hazards,50.0,0.4,214.5992134788404
CZE,all_hazards,50.0,0.6,215.42524539814573
CZE,all_hazards,50.0,0.8,268.5919558539214
CZE,all_hazards,50.0,1.0,411.36034551929333
CZE,all_hazards,50.0,tot,269.3271491768059
CZE,all_hazards,100.0,0.2,316.3745131107706
CZE,all_hazards,100.0,0.4,277.0416783596462
CZE,all_hazards,100.0,0.6,290.4827393821332
CZE,all_hazards,100.0,0.8,355.51926546280333
CZE,all_hazards,100.0,1.0,493.4224082394158
CZE,all_hazards,100.0,tot,346.5681209109538
CZE,all_hazards,250.0,0.2,507.6794390745696
CZE,all_hazards,250.0,0.4,418.1615351953526
CZE,all_hazards,250.0,0.6,472.82205878971047
CZE,all_hazards,250.0,0.8,560.9866948817761
CZE,all_hazards,250.0,1.0,640.2317565041784
CZE,all_hazards,250.0,tot,519.9762968891175
CZE,all_hazards,500.0,0.2,775.9238041999125
CZE,all_hazards,500.0,0.4,614.7836346276669
CZE,all_hazards,500.0,0.6,728.812709428723
CZE,all_hazards,500.0,0.8,848.6380120008253
CZE,all_hazards,500.0,1.0,838.8888130132611
CZE,all_hazards,500.0,tot,761.4093946540777
CZE,all_hazards,1000.0,0.2,1045.575043881011
CZE,all_hazards,1000.0,0.4,812.6877470436696
CZE,all_hazards,1000.0,0.6,986.0824147649184
CZE,all_hazards,1000.0,0.8,1137.888297423964
CZE,all_hazards,1000.0,1.0,1040.027334293904
CZE,all_hazards,1000.0,tot,1004.4521674814935
CZE,all_hazards,2500.0,0.2,1586.7126999689826
CZE,all_hazards,2500.0,0.4,1208.896663594639
CZE,all_hazards,2500.0,0.6,1502.6125196537068
CZE,all_hazards,2500.0,0.8,1718.0166938050768
CZE,all_hazards,2500.0,1.0,1438.2418070747344
CZE,all_hazards,2500.0,tot,1490.896076819428
CZE,all_hazards,5000.0,0.2,2200.169669473171
CZE,all_hazards,5000.0,0.4,1657.264932740325
CZE,all_hazards,5000.0,0.6,2088.373822381515
CZE,all_hazards,5000.0,0.8,2375.3903121669014
CZE,all_hazards,5000.0,1.0,1885.132939081912
CZE,all_hazards,5000.0,tot,2041.2663351687647
CZE,all_hazards,AAL,0.2,12.128150087254285
CZE,all_hazards,AAL,0.4,9.377136122744414
CZE,all_hazards,AAL,0.6,11.45064421198418
CZE,all_hazards,AAL,0.8,13.18106281411384
CZE,all_hazards,AAL,1.0,11.778864820580763
CZE,all_hazards,AAL,tot,11.583171611335496
DEU,Earthquake,10.0,0.2,4.832659953958695
DEU,Earthquake,10.0,0.4,5.866499837888164
DEU,Earthquake,10.0,0.6,8.658306053094638
DEU,Earthquake,10.0,0.8,13.346106170154
DEU,Earthquake,10.0,1.0,15.747720326539584
DEU,Earthquake,10.0,tot,9.690258468327016
DEU,Earthquake,25.0,0.2,12.075592510515106
DEU,Earthquake,25.0,0.4,14.658896380100249
DEU,Earthquake,25.0,0.6,21.63491259980979
DEU,Earthquake,25.0,0.8,33.34853708894493
DEU,Earthquake,25.0,1.0,39.349562237888144
DEU,Earthquake,25.0,tot,24.213500163451645
DEU,Earthquake,50.0,0.2,24.130910795942086
DEU,Earthquake,50.0,0.4,29.293181316538835
DEU,Earthquake,50.0,0.6,43.233501426071484
DEU,Earthquake,50.0,0.8,66.64108390273653
DEU,Earthquake,50.0,1.0,78.63305882465082
DEU,Earthquake,50.0,tot,48.38634725318795
DEU,Earthquake,100.0,0.2,48.180271980121546
DEU,Earthquake,100.0,0.4,58.48736729950497
DEU,Earthquake,100.0,0.6,86.32089666965173
DEU,Earthquake,100.0,0.8,133.05695647525656
DEU,Earthquake,100.0,1.0,157.00037983803276
DEU,Earthquake,100.0,tot,96.60917445251351
DEU,Earthquake,250.0,0.2,119.84322087818354
DEU,Earthquake,250.0,0.4,145.4810068475735
DEU,Earthquake,250.0,0.6,214.7139038619814
DEU,Earthquake,250.0,0.8,330.964802997005
DEU,Earthquake,250.0,1.0,390.5214816273983
DEU,Earthquake,250.0,tot,240.30488324242833
DEU,Earthquake,500.0,0.2,218.50514380839078
DEU,Earthquake,500.0,0.4,265.2494491526583
DEU,Earthquake,500.0,0.6,391.47890132819265
DEU,Earthquake,500.0,0.8,603.4343148027082
DEU,Earthquake,500.0,1.0,712.0215217679806
DEU,Earthquake,500.0,tot,438.1378661719861
DEU,Earthquake,1000.0,0.2,313.5388129343663
DEU,Earthquake,1000.0,0.4,380.61345362079015
DEU,Earthquake,1000.0,0.6,561.7434348315696
DEU,Earthquake,1000.0,0.8,865.8838663908762
DEU,Earthquake,1000.0,1.0,1021.6985231003098
DEU,Earthquake,1000.0,tot,628.6956181755825
DEU,Earthquake,2500.0,0.2,499.85360076813276
DEU,Earthquake,2500.0,0.4,606.78613761599
DEU,Earthquake,2500.0,0.6,895.549345168941
DEU,Earthquake,2500.0,0.8,1380.4197458421656
DEU,Earthquake,2500.0,1.0,1628.824453634961
DEU,Earthquake,2500.0,tot,1002.286656606038
DEU,Earthquake,5000.0,0.2,706.2240729676661
DEU,Earthquake,5000.0,0.4,857.3049726339063
DEU,Earthquake,5000.0,0.6,1265.2874864096748
DEU,Earthquake,5000.0,0.8,1950.34236787636
DEU,Earthquake,5000.0,1.0,2301.3038978367053
DEU,Earthquake,5000.0,tot,1416.0925595448625
DEU,Earthquake,AAL,0.2,3.811711639381574
DEU,Earthquake,AAL,0.4,4.627142386914892
DEU,Earthquake,AAL,0.6,6.829151290248393
DEU,Earthquake,AAL,0.8,10.526606199040875
DEU,Earthquake,AAL,1.0,12.420855064140461
DEU,Earthquake,AAL,tot,7.643093315945239
DEU,Flood,10.0,0.2,7.763361018837625
DEU,Flood,10.0,0.4,16.268761964294843
DEU,Flood,10.0,0.6,12.224128252145562
DEU,Flood,10.0,0.8,17.24015442130522
DEU,Flood,10.0,1.0,38.16722014130152
DEU,Flood,10.0,tot,18.332725159576956
DEU,Flood,25.0,0.2,15.659287697547494
DEU,Flood,25.0,0.4,32.81532617942782
DEU,Flood,25.0,0.6,24.656993367638673
DEU,Flood,25.0,0.8,34.77469840424658
DEU,Flood,25.0,1.0,76.98617639422385
DEU,Flood,25.0,tot,36.978496408616884
DEU,Flood,50.0,0.2,21.567134443536876
DEU,Flood,50.0,0.4,45.195705270238086
DEU,Flood,50.0,0.6,33.959443188245146
DEU,Flood,50.0,0.8,47.89429827228226
DEU,Flood,50.0,1.0,106.03108191492527
DEU,Flood,50.0,tot,50.92953261784553
DEU,Flood,100.0,0.2,23.706459702443798
DEU,Flood,100.0,0.4,49.678837423555265
DEU,Flood,100.0,0.6,37.32800820466996
DEU,Flood,100.0,0.8,52.6451140248229
DEU,Flood,100.0,1.0,116.54870410361663
DEU,Flood,100.0,tot,55.981424691821715
DEU,Flood,250.0,0.2,24.476955152082347
DEU,Flood,250.0,0.4,51.293474052501935
DEU,Flood,250.0,0.6,38.541224384006334
DEU,Flood,250.0,0.8,54.35615908642182
DEU,Flood,250.0,1.0,120.33671156235673
DEU,Flood,250.0,tot,57.80090484747384
DEU,Flood,500.0,0.2,25.032436448692795
DEU,Flood,500.0,0.4,52.457530827425536
DEU,Flood,500.0,0.6,39.41588093996844
DEU,Flood,500.0,0.8,55.58972059521423
DEU,Flood,500.0,1.0,123.06763916969287
DEU,Flood,500.0,tot,59.11264159619877
DEU,Flood,1000.0,0.2,25.615461090186592
DEU,Flood,1000.0,0.4,53.679306948458965
DEU,Flood,1000.0,0.6,40.3339070338836
DEU,Flood,1000.0,0.8,56.88444781791893
DEU,Flood,1000.0,1.0,125.93397886273253
DEU,Flood,1000.0,tot,60.489420350636124
